speaker,sib_m1,sib_m2,sib_m3,sib_m4,sib_hi,sib_peak,sib_frac
ls-2853,4594.369739743264,1055.9090865938333,0.27544825340531054,0.23941927377918426,0.46129106631370065,4250.0,0.05048740973043164
ls-2854,4615.51919127135,819.8976442025191,0.3528453387570678,3.165980048314635,0.19029944282909977,4490.0,0.04042669711728927
ls-2882,6091.267265688928,776.2738124177483,-0.10347553699372443,2.4381936004253957,0.9583147734945556,5720.0,0.05433393944856313
ls-289,4701.870132287022,745.861074773193,-0.03510358816057341,1.46918940795867,0.3167761506692376,4660.0,0.06647706671501089
ls-2893,4965.56218591618,1012.9779976492915,0.5538213799960243,2.197707577573141,0.34707745984945776,4580.0,0.04551920341394026
ls-29,4892.71148299032,837.7637002218726,-0.3260742492806091,2.264139920502452,0.36037035554262636,4900.0,0.011494252873563218
ls-2920,4750.878567291516,1026.9426284537321,0.54462009906765,0.8623670390400873,0.3383152914975087,4360.0,0.08609439341146657
ls-2946,4584.992041305381,1110.8822571316057,0.47231128400202693,0.8790491195873469,0.2577186521780746,4360.0,0.012106537530266344
ls-298,4816.940900818085,1283.8524202980714,0.17363818494892175,0.7355595487141393,0.35927232360583466,4400.0,0.04977945809703844
ls-2997,4799.929195627728,911.3632738027025,0.34425527357909574,3.2572738084641735,0.3806517345190171,4700.0,0.05528464213426175
ls-2998,5155.990234708442,770.0076444601077,0.522701018267065,1.996289266286238,0.6039979775786161,5160.0,0.017673048600883652
ls-3001,5148.323924513443,741.7191098076539,0.5157258274927604,3.459143805217356,0.6069141759772543,5020.0,0.03578842614390275
ls-3003,5564.834074234865,263.89950193195534,4.319484230035192,50.14830706911823,0.9947964983047225,5520.0,0.0034965034965034965
ls-3008,5704.976476637756,868.6439120324862,0.2606984580398341,1.1402649530307098,0.850007431602656,5620.0,0.046396103896103894
ls-3009,3846.114351592647,1105.0263083059267,1.1929988649519165,2.174865436228124,0.14354096920035891,3120.0,0.006198347107438017
ls-302,5685.057663635365,1080.69169546774,-0.5076130472329863,1.624170213725149,0.8025621064729898,5260.0,0.06099590373783922
ls-3021,4543.400957076477,729.7478042922515,0.5753102002155304,4.9522217994271145,0.19188373320827376,4400.0,0.03309385265731238
ls-3045,5465.061488012053,1035.0419401281854,-0.30705508379457797,1.2356010170281087,0.8072102891601268,5340.0,0.01722143511424242
ls-3046,4163.415420728199,832.8879902501415,0.6173325186310739,1.3975600479157109,0.15554376902539593,4160.0,0.009640656493933858
ls-3053,4197.66030519365,452.50915653965075,0.7560415534368183,6.64199619324213,0.025895960424602116,4020.0,0.024878524582316052
ls-3060,5192.662767798302,1018.2008714721902,0.187957070731084,1.2119128447915388,0.5424184970003314,4740.0,0.06849793612488694
ls-307,4656.68653261478,1271.038433339993,0.05589674934745331,-0.5201817053463498,0.46565453599933493,4200.0,0.03829160530191458
ls-3082,4974.647392063676,1090.8970305681614,0.5872134664879085,0.325476289563129,0.4255374155144338,4510.0,0.12799872331581605
ls-3083,6059.298803887369,929.5856219019861,-0.580823749018881,2.793787956608791,0.8989960837130073,5890.0,0.041285524097873116
ls-3088,4687.88303980992,902.7140177393649,-0.2240520320625045,2.6323459580384325,0.24574078221889747,4560.0,0.026615969581749048
ls-3090,6277.292939128851,892.1779024514963,-0.7829892096848781,1.7474884557684063,0.9274613993488608,6520.0,0.04590163934426229
ls-3092,4396.6196689915405,563.485585727147,1.561387427962323,8.172582149137924,0.0926135150178476,4200.0,0.008695698594819612
ls-3094,5517.348421553467,1395.3739862993345,-0.49108871141943855,0.21920188169159238,0.625108787470156,5400.0,0.008733624454148471
ls-3114,5159.602451536757,1002.1637035077986,0.3538703826637781,1.2317856547070434,0.5476373569007228,4920.0,0.09757019294743846
ls-3118,6018.693360563411,1040.655579448933,-0.5776767099138205,1.4007410344490487,0.8977919706774512,6040.0,0.03540603297070293
ls-3135,4525.78929682411,1201.9200959357524,-0.10387644367907128,-1.1793519762358922,0.4666010553190976,5200.0,0.03316138540899042
ls-3143,5746.228791828335,938.6968456626719,0.38564528912689194,2.2222969555278795,0.8548497179125185,5140.0,0.07681755829903979
ls-3144,3444.489270140037,1110.2524804024504,1.5089524526951528,2.035326807069226,0.11342095316180327,3000.0,0.008627450980392156
ls-3157,3969.991631414403,1094.98285303469,0.7742928167218598,0.40766321184163257,0.22402991575681602,3230.0,0.009865077837126316
ls-318,4841.2642734918845,1267.2192226031552,0.21500220388469193,-0.6340130714278811,0.4169363939675279,5010.0,0.022922921621890937
ls-3185,5051.659055437536,901.6416883110525,0.5785085302120815,2.8493279409935233,0.46822595981253473,4680.0,0.04065145642995957
ls-32,6140.350983418392,907.3345434900826,-0.2458535973150855,0.6008257097785878,0.9358798085979801,5720.0,0.047619047619047616
ls-3215,4424.3626372122035,947.8142504763391,0.4513561966671555,0.6434110879867281,0.32764134983739396,3840.0,0.014707264502061428
ls-322,4729.096272006359,1130.5466103588906,0.16277983475007257,1.5493374695249396,0.4167996623115415,4510.0,0.07414724097371747
ls-3221,5622.1569901424,812.7204378767594,1.0538048762520857,1.5495182835805617,0.9302031376184999,5400.0,0.006572769953051643
ls-3224,5319.790762879412,962.7344328831083,-0.09437536999179247,2.2223702173489293,0.611587395340998,5220.0,0.05592903580096013
ls-3238,4566.002032636876,930.5006705297137,0.610462054902754,3.587541635432108,0.21880239567604276,4220.0,0.006900967251706977
ls-3257,3992.391203178273,861.7842478843268,1.5806163177246644,4.917285084182257,0.08134820468913603,3700.0,0.007734321630818538
ls-3258,5811.302667625273,919.5634283801882,-0.014608458445578967,1.225287288699561,0.8621487341432045,5440.0,0.10231271328571706
ls-3259,5590.531842237797,894.9003920928736,0.1261048091885358,2.4289494770151916,0.7284140736525092,5240.0,0.015655903729298225
ls-3288,5006.079542773149,968.8459681185141,0.6143104556622462,1.9606578382228848,0.5304877695023165,4660.0,0.0201081130477265
ls-329,6049.115177971502,785.7871261219796,-0.8729118258547965,3.6654417138865156,0.8916412201794948,5920.0,0.010349450438001548
ls-3294,3680.4341303694337,656.6636799559288,1.8914141035980971,6.932811951553797,0.05768013864316558,3510.0,0.005461467152237568
ls-331,4201.741518945168,762.3213549325135,0.5320289715634803,5.1163634772399,0.11792263794176963,4160.0,0.04659949622166247
ls-3318,4902.101907371448,897.2223209566137,-0.5189932116504681,2.2542346736462693,0.47002320534001707,5000.0,0.054798212853310796
ls-3330,4189.84877510448,879.8690731823241,0.3275988099072987,1.1110167720052655,0.26019976992870664,3630.0,0.013577970499848602
ls-3334,5730.856180120019,976.2723819285397,-0.07277774775553957,1.0214157823341814,0.7353988195113763,5640.0,0.08767222457099504
ls-3340,4250.783845874465,766.9472173744516,1.6021534607487438,4.88984766321394,0.11257363320658761,4020.0,0.06927517639512508
ls-335,5025.960872253247,753.1074050742802,0.0036646694369215915,5.99750768628495,0.4928589499540347,4950.0,0.024879273710643232
ls-3389,4769.977223828686,866.2403317561368,-0.16476880173289665,2.205277288080233,0.47190414007628995,4740.0,0.07407407407407407
ls-339,5322.041695974871,904.8181334848532,0.28472546146530964,2.9770673913823353,0.7114158116290342,5240.0,0.04921047963594795
ls-340,5026.765312952786,1196.5478329006917,0.17865911263011885,0.8359729997256626,0.5041824642581295,4920.0,0.08483137576867855
ls-3433,4472.168597361629,1222.5161335164962,0.007434965032078669,-0.06735326347182236,0.36197394662751536,3800.0,0.009312320916905445
ls-3436,5640.758375399479,1277.025378753087,0.4235089662138289,-1.0613868724456657,0.5404982733762286,4600.0,0.017798031636008176
ls-3470,5065.838760825538,1035.3259827587112,0.7040860679003654,1.1758296667919117,0.41322095764545164,4620.0,0.005681322169755169
ls-3482,3491.1448731473865,863.9153784273101,1.8930466747206083,4.975619910828491,0.049825762504722135,3300.0,0.003929273084479371
ls-3488,5240.588445758611,865.4711670397479,0.9415777916945529,0.7488388180467178,0.5090117145819815,4870.0,0.009961746813626507
ls-3500,3557.482933517202,561.7354568802688,2.2725924828468624,11.396854259074054,0.04625727694920749,3520.0,0.005817711700064641
ls-3521,5699.273695340594,1292.8991031298604,-0.18403305459952152,-0.9078708050830113,0.6303850786848355,4880.0,0.08966461327857632
ls-3526,6345.499196475498,772.2983441954548,-0.06822426219581892,5.22341217107188,0.9668255757056323,6160.0,0.06900878293601004
ls-3537,6782.349991609075,676.856555846735,-1.434177915143899,9.06052304390684,0.9778233785072579,6680.0,0.016751638747268753
ls-3540,4200.468857738342,1123.8992021617842,0.9089378358091106,0.7155803335046098,0.17164582191164085,3560.0,0.010416666666666666
ls-3546,4288.458021610907,911.4769056746752,1.2137705583404084,3.435796656287759,0.16005238685746814,3940.0,0.0699464930096207
ls-3549,5289.775176876955,648.4550982639159,1.1002081753699677,4.81530023042577,0.6494190850510361,4920.0,0.09146341463414634
ls-3551,5303.904056484347,846.2833500078107,0.7693033781204391,2.052234767298799,0.6147103336500171,5100.0,0.07797037007889507
ls-3554,4206.39907212583,881.6719244028395,1.3155588303463333,2.1210787603284684,0.1667869655614,3800.0,0.00795153949176849
ls-3559,5582.796980607418,1113.1344901392777,-0.23015698189565154,1.1113421273847415,0.6778053344337323,5770.0,0.026480429981136193
ls-3571,4393.020056529645,861.3469550559195,0.6231587272088372,2.359650597032294,0.16767113589682625,4390.0,0.05602637527623611
ls-3587,5118.712307067111,945.4255901347647,0.4552307695250736,1.9273586583044,0.5249761052958637,5040.0,0.036036436312842195
ls-3588,5402.099837699186,1097.1511862503608,0.20356462105809964,0.9331228034978749,0.7139359355043213,5120.0,0.09090909090909091
ls-359,4199.606797570204,1151.649901717603,0.6890384147870189,0.2957360204631524,0.20566001323722571,3870.0,0.01129381658791188
ls-3592,5695.7701192160675,1147.2282091741445,0.007777201626752009,0.20676631169598647,0.7050252403740851,5240.0,0.08571940871282333
ls-3595,3209.36258477886,415.77399131117045,-1.2385350795031589,5.545947997231653,3.870065650815259e-05,3260.0,0.006520220766074324
ls-3598,3505.705001560511,957.1559727676834,1.3826667016914012,2.0527431691804106,0.10773995126427169,2960.0,0.008799583451670926
ls-3606,6329.348891013614,1468.1497534917194,-0.883777160784929,-0.1214049060480824,0.7859560046508817,7360.0,0.028421052631578948
ls-3607,5535.118928802986,1109.8808251771914,-0.32552379943787246,1.4160674885005875,0.7358804198877988,5000.0,0.01747311827956989
ls-3615,5112.676888809195,1074.1184729821996,0.21344056649912482,0.8474188642743714,0.34381046824074546,4600.0,0.023465703971119134
ls-3618,4270.491107718328,883.6620020361981,1.5884104506517454,4.870336995187435,0.11646897661786343,3950.0,0.05401436473617425
ls-3645,6067.841884662209,1070.4790165103268,-0.27306070515541103,3.913794376498514,0.7368980463491538,5280.0,0.012888439264741446
ls-3647,6665.915547093609,846.6582468000737,-0.8981908134401103,1.7361338873557184,0.969708341289148,6800.0,0.013368983957219251
ls-365,4513.241702684692,694.5135127662809,0.9215418830972835,5.54849905579203,0.1652033923225896,4520.0,0.12119064493267187
ls-3656,4421.233690713406,495.6437066209657,-0.6093046052801115,3.2183281812326525,0.11093166866863155,4400.0,0.07507507507507508
ls-3657,5495.947999860078,826.5639406666526,-0.13919708091176533,0.8197606513116551,0.7319401983126772,5480.0,0.04386134626318782
ls-3675,5392.830646146807,865.1104406429242,-0.29265721148740187,2.80481464746593,0.7717316335080777,5250.0,0.03187910682400029
ls-3679,6305.744078011467,1136.4374020510318,-0.7174478848392276,0.6584506229412417,0.8410611941863613,6980.0,0.05361300933540272
ls-369,5663.251386806008,950.6977515692615,0.0025538729013825784,1.6600317341494653,0.8356249593147155,5320.0,0.011627906976744186
ls-3691,3906.5816064097526,1079.1097517038934,2.1705000963231758,4.407287690352645,0.10120193524509288,3440.0,0.027806385169927908
ls-3698,6302.627963354643,765.0144797822687,-0.8021529405793252,4.556136874437198,0.9732564334078518,6260.0,0.01798764182251087
ls-3703,5198.91519955417,913.5920644547261,0.14506143810930935,1.7213326961628084,0.5749767103218226,4880.0,0.12377833185123412
ls-3738,4642.876736066856,1005.2582988609857,0.3438203088050491,2.0861032195184452,0.3718781698393407,4450.0,0.07382271791994013
ls-374,4948.538053138869,742.3354922815922,0.18078858675878445,3.6697793821127167,0.4711667634673512,4720.0,0.010652463382157125
ls-3744,5200.175425494266,1044.3425961699681,0.2447097901443991,0.710184459994258,0.5433998401462317,5000.0,0.06118894111963732
ls-3780,5179.561163668962,728.1982595681595,-0.020294397236814393,0.9126410455935572,0.5798414789203028,5300.0,0.06510266173742554
ls-3783,4217.285793030333,765.5378073898676,0.8306531135229741,1.036768495354715,0.15311545197247217,3880.0,0.04005235989729405
ls-3790,5744.3334440840545,989.9306019819345,-0.43964782461352914,2.464156528827173,0.8559341804565987,5470.0,0.06391868486623903
ls-3793,4542.165745428298,843.2297959128944,-0.019283269754103372,3.529802128270209,0.05332626109710232,4640.0,0.004617414248021108
ls-380,3681.2989412914176,654.3672479251952,0.19236076686308673,1.9172069716025009,0.01993104046678621,3710.0,0.05875515478088745
ls-3835,3794.3517661896703,887.0673819279461,0.9512969778565393,2.063355684728295,0.16344040031356638,3360.0,0.03367496339677892
ls-3843,4275.208601258375,977.2574355240847,0.5798195379924247,0.11235077503629709,0.2966448114046601,3920.0,0.061396131202691336
ls-3851,5005.41078494082,664.6258988130807,-0.34321863881406217,4.192289444966422,0.4823167294159706,4920.0,0.05338267200163808
ls-3857,4901.019003682785,1215.3572338633842,0.7986421212167354,0.059158331418105226,0.3673877153572761,4700.0,0.07123558433864163
ls-3869,5920.6453568503475,929.3018424468353,0.20476060211061942,2.7042836558280374,0.9018218067304398,5460.0,0.01509433962264151
ls-3895,5169.006980646136,1138.248866527144,-0.25086041828974415,0.539326451286041,0.6085078199584257,5090.0,0.01420596650593249
ls-3906,3699.8928062207965,866.3762890433071,1.812704125049207,4.40583604489498,0.07721793957265097,3640.0,0.004507405022537025
ls-3911,4239.831842762293,461.77452970998144,0.28581996287400524,2.084725715043372,0.07123887626531067,4140.0,0.054010849600436985
ls-392,4968.180881958967,852.6229809363882,0.75389911473398,3.9929210801417434,0.4192450985279727,4880.0,0.0133248730964467
ls-3955,4390.108076819615,1023.7304016185672,0.6575658334314551,0.5126676801140888,0.33970091395515833,3890.0,0.01848383165095635
ls-3959,5522.433664275478,1098.1654251963923,-0.06163875865818924,1.516705050761889,0.6929618535408834,4800.0,0.006141045332310089
ls-3982,5870.118585118215,724.6636789274111,-0.6514528763042398,3.305267192982706,0.9571274885388579,5720.0,0.029932803909590716
ls-3983,4002.2730147843195,910.5733210834903,1.4674091615237086,3.6647108047235855,0.1514648497013005,3970.0,0.016788701944407843
ls-3989,4077.0265407550864,546.1233629421752,-0.3079795644584637,2.6621183023093877,0.05038558238278902,3950.0,0.00724344617873399
ls-4019,6015.838341109264,859.9645568542062,-0.235647113213294,4.286048518096498,0.9244837805328765,5720.0,0.01487778958554729
ls-4020,5659.2016927121895,1064.6269517368107,-0.18188832001502808,1.726680287887837,0.8294821014268723,5450.0,0.07615500943317226
ls-403,4267.650918519759,804.204395557399,1.17595468668306,3.5414757325095216,0.13122270891485693,4170.0,0.007766495846197918
ls-4039,5391.655838118937,1023.1765693131325,0.33476637567056766,0.472374116224075,0.6743532650577486,5040.0,0.06550905460577944
ls-4051,5902.066373276774,1181.5780447727689,-0.8293307727637901,1.288580382098501,0.7121199454636803,6480.0,0.05370843989769821
ls-4059,4625.7158914098345,860.9514671301595,0.8282271659018687,1.6517132647068244,0.2665456658447529,4390.0,0.038931960065794906
ls-4064,4971.331190478735,1174.7839045814426,0.04957336593403555,1.078969819058782,0.4672442143021689,4610.0,0.06590188570487483
ls-4071,5571.166580017855,865.4273165391047,0.3239748951995743,0.9797185961011143,0.8032581291722809,5530.0,0.12920870113493066
ls-4085,5412.255442668936,955.2066160218925,0.9656733814200481,0.6480475217691963,0.5811604464631728,4920.0,0.03363914373088685
ls-4090,6164.568378372953,927.8836315720412,-0.6354960215958061,2.1329496783732393,0.9041946191343224,6100.0,0.05821434678522572
ls-4108,4231.133482112835,759.6871493776366,1.4421260632417,5.312182439882047,0.1085989952846704,4140.0,0.011385377692385477
ls-4110,5537.90312652827,1108.632828861596,-0.23474174735806846,0.5950424116993727,0.715464795050107,5210.0,0.02022008032128514
ls-4116,5009.925622732839,983.53069705847,0.24365160113637907,2.3137350499291696,0.46025539514820135,4700.0,0.03839869281045752
ls-413,4348.51195422183,979.8781996159482,0.760279857631045,3.212203674927512,0.11631683251564554,4240.0,0.0050916496945010185
ls-4179,4640.07570937968,1067.2760861356628,1.5092417429251272,2.301695924617788,0.2343835016347475,4220.0,0.015424164524421594
ls-4189,5562.996949699571,1046.187965166345,-0.1734528288857874,1.0665419353632344,0.7847574745107613,5460.0,0.06212821162878474
ls-4192,5627.252902381331,1118.4065219013453,-0.3025971555928512,1.0615529639437093,0.6768770807268273,5420.0,0.04975801572897762
ls-4196,3851.0666937520027,1072.382434024461,1.0657402188590401,0.5736711559210623,0.16729060873324658,3120.0,0.0067884807867522505
ls-4205,5065.134496675373,1090.7834252038542,0.6592621488977157,0.5329659218168994,0.5274022371278617,4500.0,0.0594602831609124
ls-421,5099.686266630613,853.4376930637573,1.094665022955339,2.573323131320426,0.4446364164684923,4680.0,0.1185682326621924
ls-4217,4162.000774836883,911.9182290773243,0.5193551654328016,1.762611567678276,0.19451669182515946,3780.0,0.1290743155149935
ls-4222,3233.1126416637517,806.8707675708766,1.0975401761797632,3.499156765292899,0.03762356629828039,3160.0,0.01904761904761905
ls-4234,5426.626348271366,866.0226654646161,0.3269884661900526,2.0784032931204264,0.764553591804674,5200.0,0.09341077811098486
ls-4235,4779.111949827509,934.450229531616,-0.2717258157518686,3.718579756814802,0.4069895537477781,4740.0,0.007385524372230428
ls-4238,4544.966589350251,765.2502703590502,0.5972464108851083,8.18751759513031,0.37401476625842467,4700.0,0.009515766961965258
ls-4243,4981.151892004712,618.3288785375408,1.0994592630575608,8.056673205556796,0.21594905543968262,4900.0,0.0037174721189591076
ls-426,5693.07189254474,1091.6657891961186,-0.0906764779637338,1.3955548380434255,0.7520354474734973,5360.0,0.018645490532741928
ls-4260,5432.758420130494,892.1130155957312,0.31787385009250657,2.7362526570366503,0.7013837059176362,5260.0,0.056996146168052694
ls-4262,4299.471849611861,642.7792370660545,0.6831534522828144,3.525186275968008,0.07437666429700296,4460.0,0.035835935282429746
ls-4267,4791.63276856984,1271.0037558064762,1.02505867357556,0.07222086676048478,0.29035353156246246,3990.0,0.058959407018048166
ls-4277,4286.663872738447,1470.8169331195809,0.8243817773754475,0.06391525421434485,0.2707479861815915,3700.0,0.08416389811738649
ls-4278,4558.59516741241,704.3370900959403,1.4108331221643653,2.891569128708899,0.21428859638358774,4200.0,0.0202808112324493
ls-428,4364.6004518198215,743.9102042774048,1.3491517163178264,4.544814923957501,0.1555513158668194,4000.0,0.06206896551724138
ls-4289,4579.581156252787,863.8464476943632,0.679298053443794,0.7188760828653694,0.3188885766861193,4010.0,0.009264544744732922
ls-4297,4661.278034195856,868.8342387522636,-0.050540605912719264,2.500000125139077,0.35973588930679545,4610.0,0.049106277925693935
ls-4305,6048.856309406716,689.2226402046006,-0.27033461226143096,3.101627520714661,0.9676440389976373,5960.0,0.06108962711022069
ls-432,5055.746725956717,1022.6701411180533,-0.5634805314033721,4.59762699144538,0.6806156151390841,5320.0,0.016233766233766232
ls-434,3586.891616948782,635.7206486540161,1.2515279697990993,7.736254296656013,0.03382341591378767,3680.0,0.005012531328320802
ls-4363,6114.810707137878,991.9362626413651,-0.6191106602653755,2.1122170954930573,0.8688841833578427,6780.0,0.046919561557227776
ls-4379,5011.744486420027,806.1263934844825,0.22892497230308018,3.9269345446847446,0.430179053168717,5440.0,0.008083140877598153
ls-4381,4044.287633545654,899.396442342991,1.1695212947033577,2.204145005061129,0.18098295526021957,3670.0,0.007202406620259142
ls-4396,4748.56132998632,798.687632868281,1.444239905870325,4.249667617243266,0.25352586332193505,4440.0,0.022608651148508123
ls-44,3867.3773540679977,1080.9431154327033,0.029996259612323817,-0.686858732042674,0.14899001947888946,4120.0,0.006456241032998565
ls-4402,3843.7737153722474,778.40834832285,1.0527721884374523,4.328574451550061,0.08844099345479053,3540.0,0.011181594129838122
ls-4406,5401.166901529627,1146.07242926661,0.1740058634716161,0.03236140328726955,0.5711818687907443,4780.0,0.0699677703830122
ls-4407,5515.3885299053545,673.9486770962991,-0.04602957879299298,1.4924782097384584,0.7312913505602066,5070.0,0.01811172297691916
ls-441,5906.204671453048,725.595565380009,-0.29400080010205143,6.257992929837604,0.9678457581602504,5700.0,0.040191867595208375
ls-4427,6186.356397706617,986.8411828959202,-0.7884245238951196,2.2287496131223667,0.8997742275037822,5860.0,0.02174467082572505
ls-4433,4465.406004551722,947.1450968905106,0.7635965400432432,2.1684524631867985,0.19502717243138987,4260.0,0.06230403889479576
ls-4441,4093.0864102627334,1486.6028656624883,0.3938973733808762,-1.3969977349002294,0.4315178438640377,3520.0,0.009615384615384616
ls-4474,4792.395409480446,1126.17560766605,0.48512509242224544,1.4241645396081841,0.25849066028949974,4600.0,0.004315659679408138
ls-4480,4830.547434615437,1096.327775467401,0.9342557793697982,0.4670938639618234,0.38137744672486407,4180.0,0.055313892628289014
ls-4481,5801.929104348046,1048.407104618378,0.15730206077048725,0.10385480110096357,0.816808651274014,5480.0,0.09634404803956198
ls-4484,4487.7696783962565,1062.7444807586264,1.9497557687412024,4.49113159675844,0.2009266856731978,3930.0,0.016985497906527126
ls-4492,3793.7078192781705,1004.1296460165594,0.7873035913489359,1.3020484063465683,0.1167953052533898,3580.0,0.012139226895436717
ls-451,6269.701751652092,1087.6045963639067,-0.492939650005895,1.7702775108999038,0.8361132638580827,6600.0,0.09527754763877382
ls-4511,4371.441704306846,867.2076721452984,-1.0711843328746127,3.5992251162450026,0.13367713657156993,4430.0,0.018345688898595388
ls-4519,3978.6175280913076,820.6666887880945,1.1084210109742205,2.7672208347453626,0.13849946674448094,3670.0,0.015046633337052752
ls-4520,3879.133500501095,638.737622410213,1.5697286703430904,8.582278499792004,0.039787089803384926,3920.0,0.037383177570093455
ls-4535,4903.4258909460395,1458.5703873108757,0.2344818028799294,-0.9341013243028673,0.4868691795499064,3640.0,0.006539833531510107
ls-4546,5155.047316690634,826.7860688223897,-0.07597657718472031,2.286864405015692,0.635705009440207,5100.0,0.14774429109219867
ls-4549,6784.346335046485,914.1992928012985,-0.9254979017059195,4.241752873016648,0.9863492866504281,7740.0,0.0031887132962637793
ls-4595,4818.421701895631,1082.8320746033578,0.44531691802787027,-0.3824997170120925,0.36918654474493406,4340.0,0.03819444444444445
ls-4598,5632.168622938269,1128.3164086813904,-0.44898468595196883,1.3917813172741844,0.718338627268319,5210.0,0.04177715324774804
ls-4599,4949.943486557137,991.6786807619166,0.7611041422982452,3.0488439166381145,0.3282449271633191,4640.0,0.09523809523809523
ls-4640,6486.810594581797,928.2168869546888,-1.098694462755485,3.54811319275585,0.9222895100165469,6680.0,0.04064470918009811
ls-4667,3690.0778610132193,1007.0598980092316,2.002212266835601,3.7673890567670547,0.12040790645111767,3120.0,0.007429420505200594
ls-4693,3946.7718835550086,1047.028680432942,0.9779768960276983,2.3330483475332766,0.2275534404046023,3440.0,0.003858412918061719
ls-47,4055.6114355515456,595.3963868987646,2.071832916902235,14.214662688057492,0.048313801876841055,3990.0,0.006181333593885703
ls-4701,4984.906355676609,1037.9308019230386,0.22363242362571503,2.946649343127047,0.5349900896106654,5080.0,0.012413793103448275
ls-4712,5193.686082431864,1203.4914808101216,0.7846364749860841,-0.27033116439073135,0.4783189681828355,4440.0,0.020234986945169713
ls-4719,4369.971048873994,885.2189840795629,1.0962579636462626,3.7508931048642484,0.19320730612678114,3770.0,0.01815091436937049
ls-4731,6461.422134548813,1009.2435152683844,-0.8569149820693716,2.062727604934892,0.9163531753341839,6250.0,0.05770246014148453
ls-4738,4092.845521970956,962.9324841106503,0.9463133056587221,1.207550960954847,0.15466912771804198,3660.0,0.0360910673056305
ls-474,5149.1265926576625,1184.4706761636314,0.2512497501259353,0.8205614745375756,0.5095074021318594,4620.0,0.03376933929553552
ls-4748,3220.1532093244396,608.7346892281241,2.81441248333707,11.069626931837835,0.030871796452646812,3000.0,0.00631911532385466
ls-475,3655.6001526032096,740.2993645260108,2.468131096459138,7.974357860745458,0.08115505183421362,3480.0,0.011811098184572929
ls-4770,5387.649898876044,1331.9415789521877,0.054171282120133085,-0.6831116878486354,0.5690092873958974,5070.0,0.011902152251893186
ls-4771,4394.27365129606,603.2652425611336,1.2982295861951758,5.1792818532170815,0.12245756820688639,4280.0,0.06578947368421052
ls-480,5362.011968047993,952.1421984839471,0.3160305984914548,0.8690872137014107,0.698570600829163,5360.0,0.011846001974333662
ls-4800,5022.915101030482,896.5205685595388,0.03207207926067569,2.261021846776024,0.4944267633372778,4830.0,0.08353719908586044
ls-4821,5226.987819193791,1263.4320286783893,0.24358165319591485,-0.3138589167110679,0.47905225811690344,4880.0,0.017150395778364115
ls-4839,6299.51039241704,843.9846004163585,-0.08154042042615815,0.972203536795691,0.9660424554438578,6060.0,0.021554629166855983
ls-4848,3782.829856701046,334.4809978245967,0.9110099906100291,6.912502969087309,0.004762985436712202,3660.0,0.06369426751592357
ls-4860,3167.91375856159,646.1971401837728,2.640495703433688,10.942904932568679,0.02551223139950033,2880.0,0.016194331983805668
ls-487,4212.882829867465,1216.884825940782,0.8969643343644176,-0.02673101672035605,0.26312420870126374,3400.0,0.035487518410500976
ls-4872,4731.6764949933695,1020.2470501436183,0.5900542338604617,0.6307814617611474,0.3111948559741207,4070.0,0.011453174688248115
ls-489,5858.854558117817,1079.2379691358651,-0.9000787632939835,2.640167601020401,0.7290253057613358,6640.0,0.059889113978036035
ls-4930,4973.717496637082,732.6963712658301,0.22642211600326503,4.341099775803772,0.5034970448965796,4900.0,0.048505184939559284
ls-4931,4042.156486062297,787.3901784818746,1.131757974798329,1.6489774614735273,0.14309653327988042,3720.0,0.01768033946251768
ls-4936,4801.625468705713,1147.6159577910178,-0.06868744012342626,-0.4358898034431231,0.49017957500265463,5200.0,0.006954102920723227
ls-4959,3137.345363394384,305.7101477986485,1.335263229006376,5.5649321432584955,0.0009779185218630193,3040.0,0.00641025641025641
ls-4964,4598.11508159864,1085.860528857955,0.399522345675463,-0.07095710000443622,0.2737367218012863,4240.0,0.011432414256893073
ls-497,3872.7738054368083,527.0743851045389,1.5661295638329464,9.72464240032336,0.03626367728601153,3820.0,0.07398286905152743
ls-4973,4728.711496681799,823.7097015359518,1.2273102048982647,3.482403322681982,0.2594929852276297,4580.0,0.06281999206078119
ls-5007,6072.1041700039605,1058.9470282472366,0.07249824033712488,-0.6296881195166992,0.8347175674103551,5700.0,0.063966534294637
ls-5009,6163.849352070007,686.2372208729375,-0.8362667089864821,6.830745745332333,0.9710816443400404,5840.0,0.008548002950957506
ls-5019,6148.421202144418,1077.3103271981367,-0.48291257021573986,1.9531684231865838,0.756620976521853,5760.0,0.031079678230373435
ls-5036,4025.643147377795,676.4959892272027,0.22578608598919336,2.9677575766974615,0.07447843307363605,4070.0,0.010920482151782497
ls-5038,4763.74207785236,863.2489187152205,0.6875639449750328,1.7248652848336998,0.29316210363488515,4330.0,0.022821540545636097
ls-5039,4810.601434838056,994.1383644093879,0.03413249046041181,2.1652265032636047,0.4220319261965438,4680.0,0.02385989164432529
ls-5044,4154.336160900959,988.2644247885571,0.6471012077228825,0.12411370712417114,0.26087036134071123,3740.0,0.00985881901420034
ls-5054,4421.20118266233,1548.9047122352363,0.6550721217301994,-0.8694151362230573,0.3210207422962448,3160.0,0.0030581039755351682
ls-5062,5154.527267852138,522.1602597851163,0.06075597108660994,10.80864937707295,0.6908357573544183,5120.0,0.05646481178396072
ls-511,4791.9172836928665,1059.55630443443,0.9407526408231951,0.7225556362800849,0.27530505170626457,4240.0,0.014492753623188406
