speaker,gender,n_clips,f0,f1,f2,f3,f4
ls-2882,female,4,162.56386020367404,598.4985035793293,1947.653527172215,3000.789281671348,3997.513297827195
ls-289,female,4,166.86174288323775,540.1325631790759,1884.9562030221311,2991.478803067803,3869.598007323424
ls-2893,male,1,147.71224463043635,435.2887635191227,1780.4249410738564,2817.634019823135,3653.478915151691
ls-29,male,4,161.2073752112094,372.83548603812284,1742.7504148698742,2774.7996594253327,4004.2611453983322
ls-2920,female,4,140.32866494427583,535.3819264439634,1786.3358179716242,2909.3393533868084,3808.7153925300872
ls-2925,female,3,179.39944129663957,596.8809880897458,1588.4770717848319,2779.780463648007,3660.7174591949897
ls-2946,male,4,152.04096362968352,464.58666157235507,1469.8954533513236,2574.683443548674,3773.4313365175944
ls-298,female,3,176.08167740109943,511.8124651729089,1772.313382818667,2780.4552341772524,3921.435052545734
ls-2997,female,4,172.82704301139682,590.4887228067007,1816.2399755721067,2812.593933103385,4165.976994916712
ls-2998,male,4,152.06409690028664,369.49117873394067,1533.6858004978485,2881.6107322402695,3947.0997659319974
ls-3001,female,4,183.01504383078677,450.73824141171747,1673.6510611795554,2650.4484752791204,3810.12276956071
ls-3003,female,4,167.86007806477392,496.37093438916327,1950.9235689303036,2978.7897412349525,4166.028781539321
ls-3008,female,4,142.12904779428152,458.11982963984025,1788.2932637783083,3038.562860965606,3975.0783321456483
ls-3009,male,2,147.94613785691402,392.3352203436056,1534.6544658063021,2465.0770568908847,3517.7617132594023
ls-302,female,4,173.03117087415436,482.31181614895866,1586.934170664606,2718.0873489852474,3995.8703743523483
ls-3021,male,4,151.19824393295835,484.980240277135,1625.8072316345797,2667.166777845525,3467.2620020203303
ls-3032,male,4,150.9196854797006,543.0546808561764,1587.7745811952434,2774.732007755615,3551.549491036787
ls-3045,male,4,143.90804035077585,447.74414425755157,1733.6361296883929,2643.429955847603,3648.855130104036
ls-3046,female,2,169.43502406625637,461.6754194684051,1731.4100695312104,3072.3281431503774,3807.0306334649376
ls-3053,female,4,186.4044027080063,435.5766350450541,1853.6063983086524,2784.247069545303,3990.5851673029288
ls-3054,male,1,124.27690983731432,508.53970321223073,1586.8893723240135,2569.401664792077,3711.319522562364
ls-3060,male,4,169.55349070098652,368.84746610019033,1750.3095316792128,2674.5813980101743,3675.1557363380525
ls-307,male,3,169.08656986998506,488.70500062925026,1664.9080457333323,2827.7084987379176,3670.7531733730316
ls-3070,male,1,83.43922040994133,422.50465228702296,1159.7018008764082,2623.606202059321,3504.6293615813865
ls-3082,male,4,144.31292325137287,584.8100051613742,1952.5457114282603,2825.5382848337495,3797.2129399154705
ls-3083,female,4,159.01067556356173,544.7576999057994,1881.2851129274566,3095.3702798168806,4171.983158987032
ls-3088,male,4,164.58029228516082,442.55111640343296,1747.3339236336933,2475.489657654498,3593.186978730547
ls-3090,female,4,61.76212897195302,747.3210441183709,2034.828012152988,3037.710759831169,4277.829024824707
ls-3092,female,4,177.06660130360478,508.10972479207794,1795.2270252420617,2994.288967985357,4193.54556128683
ls-3094,female,4,168.5766165660816,440.6522475287569,1666.6679502843376,2612.905218484917,3813.559752820547
ls-310,female,2,210.3318301615202,527.117547887972,1582.319907948751,2783.5447914855204,3881.9278411748764
ls-3114,male,4,125.56549340815576,1029.6764029333417,2170.108590732817,3176.197668059119,4443.323864040336
ls-3118,male,4,157.21333377160892,306.16754462557424,1721.2857689493649,2719.0599824872475,3729.3252748915334
ls-3135,male,1,150.17821657713534,402.9572407019935,1556.2346070222086,2766.6900589839597,3587.633416615503
ls-3137,male,4,154.42851673100347,441.5592616526194,1713.2384111551619,2690.3113524964783,3693.4933618887007
ls-3143,female,1,179.94785486509,389.5741041296958,1730.9623676892656,2975.3388300769425,3961.387008421711
ls-3144,male,2,159.1153250355411,472.2426894415087,1376.5241525975614,2483.4238204607364,3739.4269676267186
ls-3157,female,4,177.87882588618874,478.9867373725581,1889.06321842412,2770.1226619380677,3601.4115212227416
ls-318,female,4,175.17563257016684,489.66629989374076,1916.0680529365268,3087.740426063887,4187.355145862639
ls-3185,male,4,194.84064578964706,432.2755014269279,1626.9116730185797,2614.657964469758,3922.6104975000762
ls-32,female,3,175.13788383836842,488.09488527811584,1735.3453123535694,2769.6247458138755,4008.0082713227634
ls-3214,male,1,144.6004075010515,609.2999719930685,1822.2672402060066,2307.666073405403,3686.7330282777993
ls-3215,female,4,147.9942262395536,454.3977586270423,1685.3167023248438,2863.482961345597,3839.8217926517027
ls-322,female,4,142.80649865623792,659.0212824357752,1944.9262597152492,2816.3161224754335,4076.0914273401777
ls-3221,male,1,154.08917684598904,380.8260410955186,1699.9712563471398,2627.4341902851434,3715.1040853521827
ls-3224,female,2,178.4862057085473,666.0787016166377,1986.020102900721,3077.106217790681,4112.613047826939
ls-3238,male,4,149.5966496387963,434.9198372844284,1674.7549887501675,2536.3975051500647,3568.2598886636406
ls-3242,male,1,144.6759955249505,427.34935461089844,1544.9659784180376,2531.6941147739817,3600.4203020732866
ls-3257,male,4,139.83782799972528,425.3472822740018,1642.053416996761,2710.518884716807,3470.695159627392
ls-3258,female,4,157.78577161265162,522.750956666037,1745.5575106472738,2870.4386758064666,4008.156774483833
ls-3259,female,4,167.17248495568617,453.4067741191145,1567.9616840246022,2648.8951196927464,3646.155763607867
ls-3268,male,4,143.89615399293322,385.31425533877973,1571.2745692386065,2431.476342926231,3397.495203248156
ls-3274,male,1,162.11773092246648,488.73405013041224,1568.6990090667666,2769.3722076167905,3538.3109701518256
ls-3288,male,2,150.3235254824439,441.1081328720246,1651.4798078468218,2733.149997277694,3626.9629359444352
ls-329,male,2,157.21109138480244,396.97669648992087,1619.5390411561177,2864.8200091150647,4046.2225331811856
ls-3294,female,3,179.95193555162155,486.50190887244867,1530.8640680411418,2722.3539974625746,3872.053382781743
ls-331,male,4,158.32544128842562,411.9511439387172,1476.623792012168,2705.852730368437,3846.175647457073
ls-3314,female,4,180.37216451305216,531.1451267588791,1632.7292890036501,2739.6897708927845,3957.307658741819
ls-3318,female,4,148.92793658833418,560.1087578622761,1836.0476452381117,2929.3436928104065,4154.246332774135
ls-3330,female,4,177.61299676109545,484.5985365728609,1756.004883320842,2900.7319711701375,3748.3258228173554
ls-3334,female,2,178.75736300797234,560.7572622966446,1942.2206215619965,3105.2506117753906,4221.671832878161
ls-3340,male,1,144.85958208846355,434.7876797623725,1651.4323799851763,2683.442916643575,3513.042848299636
ls-335,male,4,150.14562536385625,604.8970483513026,1581.5379756837037,2475.4504679154334,3571.4348441236316
ls-3389,male,2,165.42033304756055,571.7980218816635,1682.641075800257,2805.8716045856872,3791.6657281115827
ls-339,female,4,138.89342452437046,503.5997469120275,1795.6792859524735,2774.7022909938587,4138.643156443855
ls-340,male,4,154.65497904251777,761.8357394164677,2045.3819803929316,2911.4220713727323,4071.3297516616194
ls-3433,male,4,196.2377140940389,432.7103439042161,1657.9752660286795,2541.317163263496,4067.9530236583278
ls-3436,male,2,152.93955126997366,359.0221187085111,1631.4305234642766,2932.487107698158,3907.077984359523
ls-3470,male,4,145.92807396523318,482.6398401051663,1414.500078501313,2882.203825671795,3517.2872646136084
ls-3482,female,4,165.3855021992822,491.7351822845344,1783.3635558564072,2713.010991146384,3771.807262045011
ls-3488,male,4,159.6677934454363,398.8143706370091,1582.9264223399364,2690.273454889894,3522.3253776496276
ls-3500,female,1,179.66216407601937,406.1351598837307,1906.2792906136945,2953.1060362137137,4030.821094468449
ls-3521,male,1,143.3749639137692,521.4425357769295,1603.597365432285,2671.635035341975,3436.6190798746834
ls-3526,female,1,173.23543965489057,670.5952944293497,1742.573940348882,2907.9546979090583,4114.065041171011
ls-3537,female,4,172.82460278418088,396.97982526707455,1625.210867915239,2873.4462644713853,3778.5200229422067
ls-3540,male,4,148.57305607473526,463.56244156812187,1634.0637222284026,2617.30420427727,3634.513656720004
ls-3541,male,4,152.61917386377831,497.41303185769715,1533.238628652351,2719.107090379346,3808.1495892690073
ls-3546,female,4,148.39960940965904,426.57984549917575,1737.811878501131,2715.354445639169,3839.023639035142
ls-3547,male,4,145.6128200895692,622.8614196424044,1802.331857034705,2550.9094906283117,3242.123444647319
ls-3549,female,1,172.52706049747857,563.5139134118473,1707.0601937703836,2695.923835677619,3989.427786047293
ls-3551,female,4,171.17692358971803,489.66943885613273,1703.86864244638,2807.5194098050897,3925.5050578690643
ls-3554,female,4,150.8876682440779,560.7175428249468,1793.0810966903646,2847.3785052111116,3887.148529051101
ls-3559,female,2,171.57103446196447,428.27870807659326,1810.864502822268,3046.8790860961126,4182.752553010179
ls-3571,male,2,141.47166124761702,561.337223347799,1842.5182516555979,2863.0719507013423,3679.2813282257357
ls-3587,male,4,156.09981593630428,361.3974991565657,1749.9516413429237,2723.852645971081,3690.622077415099
ls-3588,female,3,176.03858859487923,518.1660874980766,1695.6190756890376,2822.2871573388898,3845.14404726511
ls-359,male,2,141.95674391307244,446.0099484447144,1450.281688163965,2501.8614009825587,3762.2311227483506
ls-3592,male,4,150.07629514022545,453.0070915708511,1613.0592185576506,2651.0241833106775,3873.921780206074
ls-3595,male,2,162.51592157192846,446.7907047731197,1767.0089358012428,2561.921073110736,3623.9643288262287
ls-3598,female,3,181.45731684908293,481.05607131823996,1555.2994328543928,2761.743236101807,3980.368204689511
ls-3606,male,1,153.16405511351104,384.20886016073905,1626.6434106926367,2626.9104320645356,3729.5781946352613
ls-3607,male,1,141.37944879230866,593.2271785789353,1718.0176000429751,2690.378703682018,3790.960758276136
ls-3615,female,4,177.1860440717507,456.59608319554013,1715.076662071399,2822.2555815857077,4078.6918385621493
ls-3618,male,4,155.50419611193814,483.6863894619938,1826.1166718118857,2774.614167995788,3820.4791690810735
ls-3645,female,4,169.00484268059157,436.92929039142905,1888.0967691337698,2913.0022329587837,4059.283464444146
ls-3647,female,4,172.7637300737495,357.59207108643886,1661.6534410950999,2825.2842683757162,4071.3922378917746
ls-365,male,3,142.97207737834975,452.93835642464535,1563.3217279403334,2718.673143905011,3617.880514432599
ls-3656,male,1,145.33183620789694,416.06321785374803,1720.152040222469,2711.3554137540373,3825.069695331792
ls-3657,male,4,152.17226022936637,480.29487468075075,1461.4254169712076,2567.437716134149,3567.207315089423
ls-3665,male,1,158.9624735457871,456.5363675046417,1812.6181064288362,2491.673800849161,3631.0389003552646
ls-3675,female,4,172.91194442043988,459.63624732900325,1620.5315834033572,2776.6732584128304,3974.0962043142645
ls-3679,female,4,176.73738280417638,489.5216192193899,1834.8851259391195,2939.013370023661,4195.009621325084
ls-369,male,4,155.62375473676178,349.91882271460054,1571.305852295053,2708.21806299484,3654.7177483118676
ls-3691,male,1,156.0658842930585,429.7364010644932,1644.5322569839323,2670.9402219009635,3804.7536803860285
ls-3698,female,4,169.09043333555888,422.72262782069646,1593.6673330299013,2720.629531610818,4000.807388348863
ls-3703,female,4,156.3139431745442,647.5537158324944,1797.2484329678498,2860.735141027216,3995.595299334763
ls-3728,female,4,177.91029227636216,503.3236299897286,1774.6232924860496,2733.8806273438354,4191.573475881811
ls-3738,female,4,174.84526415024655,590.557120220125,1981.639919913805,2954.284438981813,4037.383035255617
ls-374,male,4,164.33101024854903,482.9282855058529,1568.8775471614003,2531.6751258754457,3411.8835582995284
ls-3744,male,4,165.37750954032427,483.4871667652868,1605.5860284389462,2570.1708028890607,3589.9934950976367
ls-377,male,1,155.65298788306544,388.89852507275566,1492.2922273454355,2406.4418564864545,3548.1362396716804
ls-3780,male,4,148.31449178877585,782.9314789515201,1518.071840748131,3083.925185334735,3597.6762282137715
ls-3783,male,4,142.35299367925836,637.6003566684288,1998.0708855108028,2908.884639268257,3612.5267364339893
ls-3790,female,4,176.95484035476412,522.5870898580868,1828.0201629173055,2951.9906006227984,3945.41437270962
ls-3793,male,3,189.96707028837133,471.3569783155689,1715.2907974312777,2649.616296874875,3961.123587582363
ls-3796,male,1,146.71099768008202,366.071268958403,1759.249894174955,2487.1902263356155,3561.6434548591587
ls-380,female,4,163.07861178635247,570.7474532069568,1979.705695128919,2907.297036678039,3858.0736638691315
ls-3819,male,2,187.7403151589953,387.54043484315275,1527.8539255908481,2695.718551792552,3651.1849001094147
ls-3835,male,3,138.18183171981542,405.3684883613996,1804.830354903392,2733.750619713076,3631.6805963178585
ls-3843,female,1,180.53420141057353,391.59152012412505,1696.3228715906641,2999.9896571612985,4113.859355998254
ls-3845,male,1,140.0516662281374,445.2748919317823,1677.1269663804676,2706.8391813134795,3674.1146009683953
ls-3851,female,4,175.1965327728958,488.80014542974175,1834.4773367889456,3015.453922639481,4076.734732042045
ls-3857,male,4,147.29155389334647,404.0695297523266,1768.4595713043775,2788.553881387261,4034.7563524298075
ls-3869,male,4,149.61725894108986,447.5050191373156,1544.7237945748182,2668.480171473211,3757.1688729326943
ls-3889,female,4,119.72900471160501,627.9773412224539,1896.3126741184333,2960.7535312796244,4095.522316681174
ls-3895,male,4,144.04829874305577,406.3621778311866,1716.8583852139834,2683.4420776314173,3956.595124493556
ls-3906,female,1,182.68137106353893,444.20238452170656,1720.2333262802606,2854.985592740764,4012.2522086399495
ls-3909,female,4,173.20925202854616,443.3421252556528,1795.3342561291465,2695.9439035896603,4056.0663168489828
ls-3911,female,2,178.76682292234008,525.4119306866721,1812.1932338027113,2888.417548569095,3975.2931548442134
ls-3912,male,4,150.97279328019525,460.4189123451156,1486.2415280059222,2480.053341748874,3637.0465622759575
ls-392,female,4,170.37909492618638,496.5815658045233,1783.440680908725,2989.29612235819,4240.231921735866
ls-3922,female,2,178.12107975766986,553.793210667992,1790.44364279808,2746.6225673017616,4333.8696701396
ls-3955,male,4,119.47818406112135,496.0433031428859,1493.6200637363045,2704.456719264599,3515.6413883404302
ls-3959,male,4,151.10763917442023,419.3914687386417,1858.5416936307124,2761.95127351437,3761.7265291998765
ls-3967,female,4,169.86482299031547,432.4038279892046,1885.3257324712727,3086.063968711976,4171.220596326137
ls-3982,female,4,172.70475912080593,407.53161114798695,1734.0814272159182,2844.718093711992,3801.404472270201
ls-3983,female,4,176.58040200555587,463.8759539037152,1677.222148367027,2841.8703786994247,3890.951973107192
ls-3989,male,4,183.94568087372676,578.6417445581034,1658.3884998861104,2816.0438495154426,4132.438719089107
ls-4005,female,2,176.3214240518365,464.3492939613094,1658.6451202973,2853.1975435859754,4229.435217998018
ls-4015,male,4,185.8750172165387,437.7676444446282,1510.7890324122995,2501.7272336444667,3908.410042528222
ls-4019,male,1,177.79189776411678,432.6240313696833,1733.042940051972,2624.2647511080695,3539.4822777417617
ls-4020,male,4,242.7468388952778,524.648778792422,1879.4171748645342,3170.864433555359,3960.7795015559836
ls-4021,female,4,159.30731161155626,571.057147375315,1732.9266484912073,2789.775007403407,3966.5156935358764
ls-403,female,4,172.73468418092597,364.3259616124526,1626.1068944509711,2697.9382750469617,4022.1219915025413
ls-4039,male,4,145.49476391390465,512.1590481528135,1708.3905576764228,2571.8061238381338,3736.929107151347
ls-4051,female,1,169.8239871847024,482.5734238314334,1566.7105434776363,2660.0570959370493,3878.4870493428775
ls-4054,male,2,142.8228924047263,526.9778034772843,1608.3797731462687,2555.9557626557485,3634.3931343770637
ls-4059,male,4,151.9085510307453,455.19856625561476,1726.6717093254404,2756.0604469939917,3796.1781422489876
ls-4064,female,4,165.65504946633746,478.3643208123908,1707.7978180764253,2833.985944034436,3930.776752564404
ls-4071,female,4,64.05723822809767,717.0878155433741,2088.845250641438,3293.4795076609335,4303.009597065905
ls-4085,male,1,189.3156142553406,604.3760324262031,1622.6072664977485,2522.728944257845,4028.6311209641885
ls-4090,female,3,167.66154269352862,524.3109913816907,1745.521455552726,2680.590515782623,3820.206001784847
ls-4108,male,2,153.1475754763327,386.18138299866274,1862.1855499371222,2516.847952233783,3514.097272386244
ls-4110,male,4,161.60386203686062,455.50967815972297,1578.8776833148718,2652.0947083014535,3769.6171220897213
ls-4116,female,4,174.07522168571853,604.9976585542618,1824.4806946404888,2951.2093027610176,3801.1595028363085
ls-413,male,1,148.1236119815543,620.1829051775521,1822.119967203186,2775.56893023605,3530.255334151094
ls-4179,male,4,156.3159499712844,404.0363760589995,1624.5991990101384,2657.516804904476,3876.3493615214743
ls-4189,female,4,173.24650932836894,464.31147364856395,1820.0512797082683,2878.097011177659,3963.50247759438
ls-4192,female,4,149.17372573188248,476.97864888444025,1808.014162891469,3002.6641483696317,4194.649088343635
ls-4195,female,2,178.3308245553327,508.98563366259646,1595.5097395397295,2955.1107230344774,3999.7453462507283
ls-4196,male,3,147.90871987033594,759.661176245085,2051.331669223702,3057.299065129626,3790.553582722502
ls-4205,male,2,148.16568638136292,439.95028459403403,1861.7890028399277,2524.3141090214817,3536.6934356048996
ls-421,male,1,163.66801816259596,348.76087258454527,1928.6997004128461,2912.5520225868304,3891.3764818229884
ls-4217,male,1,145.45974295788028,737.6186061323789,2017.5639522240167,2943.2246605104897,3732.800761686853
ls-4218,male,4,145.93287905791135,408.5825423546364,1522.6959698767196,2619.228212018083,3390.9405180599365
ls-4222,female,1,165.4240398800382,462.2006360361499,1721.3283723456009,2570.066820393312,3793.982622292996
ls-4226,male,1,174.1020195143862,415.1511409478626,1476.0075985271783,2602.9889317400116,3715.876285168225
ls-4234,female,4,169.7007076373904,590.5071466581244,1618.3984396039382,2806.3602173073014,3718.44927607575
ls-4235,female,4,164.80186846873067,546.7716279154395,1709.2567197212672,2743.865547252788,3836.4015210605703
ls-4238,female,4,154.91117039597452,650.682176222517,2052.378257608945,2962.6926153485438,4459.041743645246
ls-4243,male,1,179.39838896560553,487.15109688171174,1618.3882023376407,2681.330516822979,3721.22918200187
ls-4257,male,3,143.43226685654457,449.8823876258479,1594.4085704938914,2645.2753198914925,3720.0735360542344
ls-426,female,4,166.948533703895,467.4034999731094,1827.395200930188,2921.9686288111616,3921.205916033328
ls-4260,female,4,173.90042967101695,397.1198523874699,1631.4402809793503,2706.751412956137,3786.0343254040595
ls-4262,female,4,169.95349196881898,558.041066688311,1618.7447665746165,3087.687787608337,3829.079844528769
ls-4267,male,4,207.89581833850326,457.1295640050975,1595.3878783184864,2700.5495722742726,3694.4777223482524
ls-4277,male,1,145.3932544609699,652.7905767986722,2083.954473180097,2775.291453092356,4177.6632295215695
ls-4278,male,1,149.71601049052083,392.76062531918217,1659.08512746738,2521.9603212430484,3748.135824864406
ls-428,male,4,132.64499736976308,923.6176115914014,2044.4484638836525,3360.951254394013,4340.0386694163535
ls-4289,female,4,167.68791433221855,497.80054925200125,1740.8767801939139,2847.5975564565833,3893.8090483333813
ls-4297,female,4,173.34732931259651,558.6293484401141,1811.8918999294765,2928.000774743782,3909.556143757689
ls-4305,female,4,176.43476701873178,409.45291507298185,1808.1749476305588,3031.219560839654,4274.63822351333
ls-432,male,1,164.24893890337,498.9597093795765,1734.9482035071555,2442.294367662457,3266.823284222698
ls-434,female,1,158.68946605940596,589.5964105449881,1933.288261555479,2854.8460196764822,3754.864302644861
ls-4363,female,2,167.4091761985788,596.0648133692101,1727.5264972675795,2854.9509320600373,3870.8409549013986
ls-4379,male,1,141.06988635709877,362.54311149491883,1655.4305971101307,2602.564911786397,3802.5007781419104
ls-4381,female,2,178.8565137159365,394.1266179496972,1660.1602314017564,2581.807652111571,3711.7609724827175
ls-4396,female,4,148.1001290144826,440.1381137024873,1607.0652090505082,2775.725401510128,3880.507218982968
ls-44,female,2,174.80266201118692,471.97453466430534,1831.3744854764245,2504.856538678302,4103.285034831471
ls-4402,male,4,166.63969073689648,404.3681325602588,1531.1516243837018,2566.4564221302835,3857.941087194587
ls-4406,male,4,190.583920106595,517.9281164910881,1680.0194760103573,2784.4170246463136,3735.8370216843127
ls-4407,male,4,149.7211219108658,385.16491136021546,1497.9908813955903,2692.5369214820157,3840.0037304794605
ls-441,female,4,161.3062333174603,420.52279294951376,1678.65006433058,2798.763059361489,3930.1090109309193
ls-4420,male,2,143.989879744051,399.21336561458406,1683.347598650987,2817.2427970769277,3571.5205298703377
ls-4423,male,1,149.65009684373155,502.92005859221877,1520.473097005638,2685.6194534953074,4207.588217672472
ls-4427,female,4,174.75256222130812,433.82802359642955,1751.0069050084207,2966.4240798830006,4118.66301512067
ls-4433,male,4,135.2265322079735,698.3525693205565,1572.1994322518253,2800.5192228730575,3628.599092419885
ls-4434,female,1,178.49078690985093,525.9878575308578,1517.7707875134975,2662.8831949285723,3654.7131569754465
ls-4441,male,1,157.4278472224512,443.43829831550835,1529.5286378297865,2510.261329487951,3715.3822507520954
ls-4443,female,4,145.91717999490504,426.53822591097116,1650.326216913083,2790.169544155027,4133.6960986476515
ls-4474,male,4,156.49438644669982,479.1201655858566,1587.389488551546,2680.139186097601,3646.186446151044
ls-4480,male,4,143.0106028170714,364.02811788268855,1571.120351841539,2719.398611348549,3949.095864045479
ls-4481,female,4,152.32868346450144,456.9229702344762,1736.2982086762981,3060.969658821713,4196.955346456263
ls-4484,male,2,142.86840075845663,455.106971404569,1493.996497417696,2529.6478420716417,3495.4891960982577
ls-4492,female,4,178.2076484490247,511.77492051989276,1784.164994798346,2838.621378952719,3971.5114865947044
ls-451,female,1,86.34589171071832,790.6228397432697,2158.195451141353,3211.8139447751632,4217.818074649824
ls-4511,female,4,169.21590937736164,479.01061388130324,1672.6416205851428,3010.243336298605,3951.6629145900833
ls-4519,female,4,167.0629446586875,491.2990385312124,1797.5503710735723,2973.565889464697,4041.69947966831
ls-4520,female,1,193.55243872151743,572.764521594947,1888.0579831096932,2755.2132310676798,3703.1629859520413
ls-4535,male,4,198.13505552528818,508.4084884490927,1594.986448490094,2639.112861588032,3877.924894935023
ls-4546,female,4,166.3238201486031,533.4685142641481,1862.9973240548036,2935.7327804226425,3980.167707831036
ls-4549,female,4,161.60161876666302,555.8874152847,1751.5468450828912,2770.538672637335,4212.675758630308
ls-459,male,1,175.89321099838247,383.43476457413686,1702.9422642160725,2656.658978133224,3657.5709377266426
ls-4595,male,4,182.49158802118993,438.0802859281087,1589.3124363580796,2518.902173534278,3784.315991769249
ls-4598,female,4,165.9765657692496,426.1386032956513,1771.6509793221323,2796.9151404380573,3943.1592400914637
ls-4599,male,2,157.4929493311376,488.7804711162172,1663.0526004469655,2791.7706885611697,3959.6542109446905
ls-464,male,3,125.93392957145981,606.0579955542966,1627.193119603185,2608.790441601752,3648.40985102471
ls-4640,female,3,176.4598847944771,497.6286568862185,1862.7017658988357,2917.1502462171575,4044.7985501718413
ls-4667,female,1,178.00889948837485,464.7446620672919,1886.2790187614846,3042.3356517372295,3943.6291609854466
ls-4693,male,4,146.7920604087347,443.20499863623104,1598.3362621857937,2702.530786040362,3998.294302720611
ls-47,female,4,178.98854435163426,480.5726124810262,1863.4891669200213,2919.154068257263,3970.985420042536
ls-4701,male,4,184.7861902181182,443.47988294649394,1662.368813481553,2913.9702826074713,3634.563050880034
ls-4712,female,4,181.9853614432963,440.4659278025292,1725.192541173857,2953.13880892881,4246.0887264765715
ls-4719,male,4,148.31749380486258,417.02851360034515,1720.002295723375,2667.494524383409,3660.027476643185
ls-4731,female,2,176.3200537374883,592.013356455654,1698.2395598135804,2895.815040271712,4167.175267964187
ls-4734,male,1,170.67961545236588,483.79479739129874,1558.1204182147633,2503.594633696067,3348.6340766362678
ls-4738,male,4,142.6572750691641,548.3315196614839,1878.6514194545648,2742.575559777326,3813.6705315370677
ls-474,male,2,149.09329293357573,424.0986703418338,1442.419896879768,2697.6370932415884,3590.4197041562093
ls-4741,male,1,146.9312246943403,550.4334693911233,1755.2387411532898,2747.6919550406838,4037.7014883282304
ls-4744,female,4,168.24708638721728,542.2214793651318,1656.0078785946466,2865.0590942699982,3975.627437992318
ls-4748,male,1,139.90442756761814,419.7461697999907,1356.8609105382861,2498.3959606589688,3533.4373435633543
ls-475,male,2,143.94927277775736,493.1336397562693,1680.2871398281764,2535.419414174773,3679.050058561824
ls-4750,male,1,149.37898491335628,473.7375228516804,1567.7759631642684,2425.756853696963,3709.8282839706962
ls-4770,female,4,177.9435216347517,448.0343159640022,1779.3451292581917,2805.970081441098,4075.219728570616
ls-4771,male,1,159.95626712426224,484.59754501686757,1581.2063624815723,2488.5910006888043,3920.5555757652974
ls-480,male,1,153.32201260083076,412.41559083450085,1575.2897937694743,2617.350287560741,3591.325156235934
ls-4800,female,4,152.50753974305536,535.3008576319949,1750.5024651161675,2754.2837223619144,3970.2753163495754
ls-4821,male,1,155.12491296951825,436.49136850019266,1488.9919131915865,2559.6450212211357,3806.2672449745346
ls-4839,female,4,173.04116720612853,453.9991467969387,1664.7189832702202,2914.96076075981,4003.500213504788
ls-4848,male,1,140.9672114198741,420.0403045587092,1551.9836809236847,2713.7221803524576,3746.1383692543955
ls-4860,male,1,144.92381516985375,422.0721782642871,1721.8125269545599,2635.7181196797037,3484.606176733964
ls-487,male,2,142.72723869826638,497.48496540701683,1778.3935548876293,2795.8824319005585,3726.244055874522
ls-4872,male,4,153.84025910725433,378.2419235402498,1581.948290844845,2622.0422817088656,3724.3834089553047
ls-489,female,2,155.10886080846,548.650757323663,1929.7555785868017,2875.479726839263,3837.6094770466752
ls-492,male,2,156.81333518931993,540.6202044380897,2149.6613341131724,2808.1219626004277,3759.860894443761
ls-4930,male,2,137.0782236032445,398.65985308043514,1963.0735901501348,2635.98006533638,4209.335786796566
ls-4931,male,3,152.1440848194075,430.38917800712875,1632.8634618367334,2794.7415132721144,3727.217703321919
ls-4936,female,4,159.34027247304476,371.5169420525352,1938.5613072500178,2918.724666767199,4055.352612547231
ls-4945,male,1,150.5382864482219,307.48097051838465,1670.6754729803822,2537.8137317762507,3669.575373813004
ls-4959,female,4,186.49577727053264,416.61869888077774,1912.5495345228355,2923.542512613547,3827.4266949718267
ls-4964,female,1,184.01751314718652,606.1694653620393,1713.2808577730164,3143.984949045641,4344.333722828091
ls-4965,female,1,177.96284466656778,510.1860380713289,1822.8902748644275,2838.180440766587,4085.8777845173954
ls-4967,female,1,170.75485941345454,534.4239212264546,1815.6868784007665,2914.6015800857563,3890.373650643378
ls-497,male,4,153.91263607814108,779.8126718429603,2214.108730746071,3192.5836922582207,3921.0024693567643
ls-4973,male,4,149.90985141968417,519.1210361684242,1654.811102039185,2541.512299634443,3725.746155663287
ls-4979,male,3,147.48623016223056,410.86046770297946,1536.0409717508542,2514.218986721889,3356.143881604823
ls-5000,female,1,176.75036425178592,465.1236852176666,1615.5856396692386,2548.211824133704,3859.6211601485033
ls-5007,female,4,156.54768285171815,514.2868920363164,1448.8602993402314,2869.0582888749313,4463.944872271118
ls-5009,male,4,141.86673476464762,466.7560781128143,1572.2782724194908,2462.2786580211387,3256.2415758148672
ls-5019,female,3,172.9763892595823,517.6266971782227,1941.9421125954523,3033.990074161201,4414.681478928849
ls-5036,female,4,154.06235727409813,424.93122677321423,1788.0562496612984,3127.2412191721883,3940.028989004491
ls-5038,male,2,163.9894678414273,456.027213658107,1778.342682988824,2697.029477262081,3785.0442254673617
ls-5039,female,4,166.04572791468104,555.9078848284189,1802.8516947434287,2827.4294610724555,3970.418538005926
ls-5044,female,4,167.74392754169375,546.2900327789541,1642.2164236264782,2867.375605424102,3819.24699177858
ls-505,male,2,183.23334843741048,541.6826352712171,1636.8725023966426,2766.209285725283,3563.9910881349615
ls-5054,female,3,173.03613055631234,464.2192739948942,1648.4230651349658,3008.776096786969,4219.559791927314
ls-5062,female,1,177.4094953621304,437.60371171861055,1591.5806892722403,2622.116674356573,3777.7593852644527
ls-51,male,3,156.64377227731427,480.4296784296286,1409.6596490274783,2717.8438164199824,3596.74195567449
ls-511,male,4,150.19629019574268,441.4284030642832,1488.314879616672,2462.2853709515216,3512.524193574003
ls-5115,female,4,152.9017849027339,570.6329625692837,1684.6795317261963,2677.58065021933,3781.6291318991293
ls-5118,male,3,117.06865119559414,655.9658807783146,2137.6634885185586,3148.3880675297555,4140.711634545818
