speaker,gender,n_clips,f0,f1,f2,f3,f4,f5,vtl,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,centroid,tilt,rolloff,h1h2,vsa,f1_disp,f2_disp,vsa_hull,vsa_hull_norm,f0_range,traj_f12,spec_rate,f2_range,sib_m1,sib_m2,sib_m3,sib_m4,sib_hi,sib_peak
ls-1621,male,1,144.09506197302127,359.2754033649317,1601.1604548798196,2673.807121324179,3859.901362533442,4773.7387596331255,16.135723816608103,1.0901249099166719,0.04633953427102514,0.25067738946773294,0.21470075170993458,0.20339222200024498,-0.054604266634964066,0.07985324906604904,0.059265967484140876,0.007814121622803372,-0.10401583665318352,-0.09681856995407574,-0.013615208045532463,639.1345979953994,-7.901118890106083,0.0019151113588688384,-1.1676745468698968,192995.31665107672,209.59581463493907,703.1571288498708,1279053.9875494465,1.5553133788324556,11.863781547333556,212.86843958218026,0.10002655954889912,1650.7029515907311,,,,,,
ls-1624,male,3,147.40162798681354,431.5117015779605,1887.396958154883,2748.8787478734102,3900.024539956563,5016.459540446861,15.6085680561444,0.38278040432056604,-0.06254546410230151,0.13442533730090175,0.31018565237454476,0.1437300856329296,0.04110108125565585,-0.01902295923940083,0.00935332514348721,0.0596085243094626,-0.04325771083298696,-0.03493278347863617,-0.015191408117435,959.2700978531577,-4.851137343004758,0.010907688398074879,4.0194120622571035,218582.5815944268,454.54804280203433,743.0308868674892,1124654.2303221915,1.0681273802934523,13.87409088822253,327.692771933257,0.09600305097281275,1449.5509189614893,5752.018825200293,1076.8546462200015,0.1559750056724566,0.09160099060185134,0.8194751516805086,5240
ls-1629,female,4,172.20328467210106,484.1518002676541,1717.6536160137275,2927.2433142919326,3992.395565602117,4777.3936496735605,15.338454162954779,0.7399156322915214,0.006728251369707183,0.28472952313568023,-0.07171895924758048,0.07671036314643026,0.011976582378250653,-0.03589003716681276,0.005084438609236357,-0.140938972215564,-0.0872336308127116,-0.051738516949869306,-0.05356915452211969,920.339387458499,-6.385495284702305,0.006914854419276708,1.292088546729977,94568.61925945756,211.35559358199782,461.8782086961114,1015889.088485937,1.05437641712851,11.997793568558489,171.81157621606172,0.10254258500049561,1070.7590300724598,6281.89342442947,1060.8334926428151,-1.1832560390430655,2.2834510387917115,0.9032608995554636,7010
ls-1653,female,4,170.96997786581338,341.8623789646044,2059.5169442725464,3217.295243381798,4016.580222422086,4899.9933711178965,14.447224333031674,0.48520352541373934,-0.03494826466235518,0.5944847566070578,0.2251360653585519,0.1212708241822513,0.1154777394876485,0.08518496573091795,-0.02177397403813081,0.03176906510109499,0.023524503615426642,-0.04252547558052468,-0.017155149290222167,676.9215461034551,-5.492372565402091,0.0031403546363273265,10.640288734920855,217844.91276990937,261.63981257072396,769.0397924933845,1578675.012674217,1.6332111466252148,19.80883299495251,312.2196466401007,0.09909870138211577,1513.6709829035806,3606.788372258921,827.8236565929255,1.9664606676735525,5.232752808692757,0.07561358073646571,3520
ls-1664,female,3,170.98836363332714,526.9509674391123,1747.3474187424158,2723.7794804500572,3812.3245191323526,4497.230885372186,16.09816029233797,0.6811145725697482,-0.25530953364772574,0.3710221012219858,-0.05421471494511904,0.14667051868297062,-0.021811327952579757,-0.045133361034061986,0.032180146514229103,0.028556736961301926,-0.06691860815666066,-0.05678174520735514,0.018492465081211402,1021.5745829332358,-6.385073072837884,0.013786111236610056,4.400916161682346,152509.40827316866,437.925279919299,542.7917797952168,999275.2626423317,0.8866486998903748,19.676089954626846,257.65990207496156,0.08528235533792959,1215.0155434906628,3619.0624247011074,944.4467815240813,1.1582509073385863,3.3509369182945123,0.06361837997780508,3720
ls-1674,female,2,173.95167320079094,401.6026007516956,1681.4777858319658,2809.770282735689,4205.609776722372,4899.289841141939,15.020189592796477,0.6179593919359742,0.19834078053956244,0.16274124013504132,0.2310784146012872,0.1803774340854124,-0.10839550335423198,0.09900601823965216,0.09116338898171107,-0.04376756728970285,-0.08086486443229021,-0.02442121947183708,-0.0027749115204081833,715.6242949100516,-5.975261002192386,0.0025871070903994036,8.743522791855533,184776.77844895047,230.3290661607383,678.7649016827361,1112847.9165798794,1.204139781746252,14.314713800653585,271.546186124051,0.09795339633594145,1429.244426885431,4771.845227423047,859.5107812666021,1.0264542434683903,4.21982669540783,0.3222132267929777,4540
ls-1679,female,4,200.6773339742753,570.5765712184714,1785.095160976776,2672.4316251300943,3785.3473614653262,4330.809090812729,16.212990914356926,0.46586592629812595,-0.6116140174575349,0.5024982364950856,-0.21679639736264056,0.39471120519801395,-0.1023279305887467,-0.20284380905258076,0.020505407590473902,-0.13450859118709074,-0.11351977240033279,-0.11085663374033589,0.01625920059652023,1364.4825978317044,-6.854986343870702,0.05919688866715164,-0.4720501013841485,18337.709340323545,136.32758386608424,517.3384193379129,,,3.3852087346163344,77.1534435117145,0.06169092903141772,802.8449546582997,,,,,,
ls-168,male,4,217.89556865699308,468.1802178090013,1717.5378523433737,2940.4696127015604,4196.888889668439,4924.261918554837,14.820707895552001,0.002100054723709433,0.3838306451777235,0.1717464530952871,0.13646585315542553,0.11008302667623762,-0.0941262596308936,0.04925657915545295,-0.05009629169425127,0.013730217443774877,-0.08719362095026503,-0.016159595830869265,-0.027902712339951757,1121.4098325664434,-2.9118596669486685,0.01313871941933916,3.5027904347773204,185153.16087454246,295.9658881642946,842.8818837057058,1312416.3603532999,1.3149482364290483,14.585331829879877,298.6740288337777,0.10142922956047455,1552.5040951154133,5032.77744988677,1126.1739718364365,0.15882659133218247,-0.14248615986399282,0.49237469015808266,4700
ls-1693,female,4,170.4772433007446,549.5710586927396,1619.6723486739902,2674.1953795962318,3795.337821432954,4654.591671625161,15.86887189955593,1.1631429277051417,-0.13881983542451512,0.25579154245689484,-0.192546176258359,-0.0420956167826462,0.05610438633074029,-0.06689651802716882,-0.046662103332386226,-0.06301700084896933,-0.0835438926293329,-0.07966976841412352,-0.078905749835918,902.3895476000177,-8.124674421177252,0.006024932396695774,-5.715348859019352,115008.36309808167,241.6471046635883,626.0897517302856,879708.5699667926,0.8646457939523219,14.321842180754993,164.74714769800417,0.08547358056918894,1170.0513179129225,3759.3816932105647,572.6715162425432,1.1774619476822508,8.458624634076985,0.05282840919621734,3660
ls-1695,female,4,169.30281826445582,450.1769163418151,1724.0601227557029,2943.5071475912628,3932.349342513661,4582.057767737439,15.288916158537669,0.7261789964184173,-0.07563603966252772,0.4668591162667772,-0.048834422239347385,0.12329047249193284,0.03399478250596091,-0.011864732002476132,0.013147040649145717,-0.099907741640022,-0.09308089913380832,-0.0686612615513226,-0.06287781284455086,850.5119619429372,-6.697652071067306,0.005136028434776457,-0.4194743323556611,112874.54413120911,191.1863842515588,575.7049519079017,986133.5625252557,1.0999067656468187,20.250198157548343,191.9676051663038,0.09065445985868094,1251.3480330918883,3761.0709472493018,890.2658556210271,1.6911892177089687,3.2573776979223843,0.10144708235459893,3170
ls-1704,female,4,178.59569921545932,487.340031363624,1704.9937157457389,2968.654606263627,3979.774803033256,4635.1732222249175,15.215715394407809,0.6957091906869203,-0.00006857262401194567,0.38921978382835154,-0.0700058485445087,0.1396822333842685,-0.023770589445915077,0.02955645471315939,-0.06711592757456712,-0.18364472528051767,-0.12009866752065201,-0.09792845791814993,-0.07906967677744134,882.7443063162044,-6.2458153137221295,0.00438703033944087,-2.3696781746775377,69703.78813821345,156.96485034035422,481.96837357570314,912840.5273167433,1.0325379875926435,10.669745214653258,138.3832612704019,0.0897082664391694,936.4916651944103,4227.658027780893,976.3449574225264,0.6265975275513262,0.9201671111299512,0.1550202667949531,4000
ls-1705,female,4,173.19284774853412,439.9283971605836,1841.7675710302879,2739.395336233342,4111.282532612881,4946.057487872872,15.213663680538122,0.6587800606652254,0.06636477626706982,0.1399526990595046,0.15283918755744358,0.24006264521889903,-0.02320917294638204,-0.05824257021953548,0.011609648943878417,-0.05337372548506331,-0.1021293547179384,-0.05026856994633342,-0.022689311112256687,805.929465192768,-6.046211771581021,0.004491550784933811,5.488421107993786,109306.4194845713,243.09404675686588,581.592765679158,823203.9554562443,0.8835153651787881,13.07964605277418,228.8007384694626,0.08976591048403565,1189.3757912700048,4206.635512491049,975.5052229662899,0.41789367459415366,0.6393508423941485,0.18733887358262966,3800
ls-1708,male,4,158.2159687192467,419.2512983892901,1619.9854082591069,2985.456367880839,3846.204041995242,4426.792095384584,15.544070814589222,0.48378573317104523,-0.22732413313201155,0.6092088461317613,-0.07177932922585015,0.02014006143779888,0.02950755789036795,0.05956267057693233,0.0819084255863252,-0.035676593994668486,-0.009335334397148615,0.0015053281705972778,-0.033319103902077755,941.1336475446819,-5.752469155966564,0.009173956329349496,7.840197055758951,219597.8934122693,440.8396790082095,939.4570336814812,1340702.7317420994,1.371629682524206,11.161803378431717,259.9414384081903,0.09349620280466744,1385.4215676493627,5341.934402979059,782.2171754454004,-0.010305429464655371,1.9989664267010694,0.6863593962681591,5160
ls-1714,female,4,163.08121348710665,555.7963654514051,1732.9295176804576,2814.136860744356,3700.856251052047,4501.143231591,16.00735995805502,1.0890183755044056,-0.3169085124230344,0.26173477004731216,-0.0398047419529583,0.06240817532910613,-0.0380854120500642,-0.01918676975710208,-0.08550971093003437,-0.15921423888184316,-0.09150631994043928,-0.05645219015018463,-0.029367664394379742,1001.2388201437248,-8.330247669805516,0.010974324432027463,2.7362234504825733,88336.19619443963,254.6895152323186,473.23831281796026,1059925.4617888539,1.0145800688818538,20.53523263703948,125.43604599004362,0.08245608032492169,1081.7301545395485,4299.039986385308,995.5328818629258,0.420526851221069,0.4110862304501115,0.2609829192392529,3590
ls-1721,female,4,176.24750532883195,413.4091083280143,1828.3672164571358,3137.1904899383962,4214.135094336523,5018.934105324194,14.368807213759517,0.5535379021579315,0.20459234297443724,0.43531606256922584,0.08439286795179513,0.09294959839717673,-0.01836360889991235,0.08288815657822526,-0.03690795867846954,-0.10820992712442334,-0.006084735245894817,-0.02478634694720349,-0.042374278846577934,691.418600329316,-5.347255750301551,0.002340166186266464,3.4061199625832934,135683.93796075767,304.0087290675548,708.0648784221419,1127297.3642693127,1.1863756895664044,6.014888713806734,215.19996121197246,0.08630133530803943,1426.0928569225553,5647.901695947083,847.515123921467,-0.23993750733791497,4.118842808310664,0.9215873865643524,5660
ls-1724,female,4,177.63913291297195,416.44088475788226,1702.9373366392856,2857.077617383048,4134.189386559139,4719.003199267823,15.097176988416933,0.8195129318037009,0.08727698301822039,0.261690092107537,-0.01888661784340471,0.19581456032365202,-0.04146930789325903,0.08527394683061049,0.04123977857145847,-0.09626623871081254,-0.03852983416506662,-0.03985141068820923,-0.04759283087756022,750.9517870628462,-6.942358502673489,0.0026811596510782597,6.22963502208164,132149.2008324617,240.2787477342602,543.9818472268406,1019246.3018889218,1.1329898484075596,9.594402601166871,221.5916693768089,0.09694573623640543,1188.1089346371932,3681.9961585679166,1007.8619047533493,0.22825148453978233,1.2723244523256199,0.05451365704609503,4060
ls-1734,female,4,157.43829340981617,395.1424054801814,1664.857496952013,2935.2745651074765,4022.3493726582838,4908.3181045835445,15.26792413528203,0.2019183688634883,0.1874542450423149,0.279840813929307,-0.010535595975912212,0.13685453334491388,0.06606220368887422,0.12070268500934236,0.03259451772961588,-0.052685208144432505,-0.11456305875989219,-0.020273051255500045,-0.051009454469621074,932.0435668564701,-4.241818609409492,0.006466574711279368,6.772346134693337,140661.15532341786,219.47561224235696,412.7768475082436,1199538.7580951983,1.366273351639328,8.873486830579488,258.74585997089423,0.08306692155036954,1179.2327033991842,5894.98812513735,986.8358290482486,-0.06345294342838034,0.4977598780262742,0.8236813434472663,5420
ls-1736,female,4,161.98775568487105,489.4942387539696,1783.7089831182107,2891.7710736168856,4052.052343973696,4792.255195736461,15.167307298962648,0.7057530253955799,0.17060220796281966,0.2368189011821092,-0.018280843660769687,0.12384066778071576,0.0023669271274858947,-0.012787761933495977,-0.08202752619318877,-0.08834391855758325,-0.07940519764095709,-0.0555312018313668,-0.04034964896126909,742.3396358211287,-6.364618697426355,0.002450904981115747,2.830142563824342,104289.46169261361,244.75967225122199,606.4116705136584,825464.7802480533,0.8746159004212313,7.948182077638227,213.39101170763502,0.08821036349519568,1149.7851015571696,4027.0312496467077,719.6350174183397,0.6745908798494618,2.522309584832837,0.07778053722509157,3920
ls-1737,female,1,61.063093092644024,1465.2641001276597,2511.242540448367,3341.614419474482,4605.96772782255,5499.999999999999,12.683602061111646,-0.48182599201044224,-0.20468220789711797,0.03242519352410763,0.13734576346487856,0.0939288760332951,-0.02234351864423646,0.1860208268815498,0.023298414006786176,0.05603712707961748,0.038752845749078314,-0.02638066554855821,0.034453449376199874,1362.7527822640143,-0.8177961199701962,0.016066712203941562,4.789993159858186,148606.59432988017,556.5676422493432,271.3076878473662,1081672.9803986785,0.34051042598022613,23.133967222423255,264.12486864972936,0.08183419985883436,848.5023547899198,5490.772957485115,1290.4236433179883,-0.5987396050258,0.6808892239236435,0.7294177211045008,5720
ls-1743,male,4,169.06098387676474,434.01782220047363,1554.9011071123778,2554.568900784158,3644.7017432047023,4642.438932727189,16.896028801074685,0.8834427455910054,-0.036307896921305045,0.2465223949581833,-0.034652743689085844,0.14615471940656238,0.034680059342733625,0.06255348174795308,-0.08317967204353792,-0.020813899469441895,-0.059136628765232985,-0.09233577350766993,-0.041939682274614046,858.4388947759469,-6.562546728507962,0.005129957999555412,1.604623345045326,121377.37974679869,207.90522498821667,535.6148611667857,969423.6456090859,1.2428273215812615,16.97907500747256,212.77049269951323,0.08487219326989663,1027.3493589303514,4713.138376209076,1246.8768970161636,0.8989422090345591,-0.02085728657496977,0.2993331393127098,3900
ls-1746,male,3,150.61233110548613,506.6236931587746,1567.2461964331276,2702.4604535214166,3702.7891978492153,4566.051119423233,16.42053994089258,0.8294607890731753,-0.40802408856188,0.25132335257265526,0.012775146877484824,0.0019557642800748006,-0.05101540862170108,-0.03165318217203788,0.0677631655330043,-0.03054894616625446,-0.17886290175753733,-0.0899229724173794,0.02546195277151625,1235.9723464721665,-6.5168986569035035,0.041708131785803564,-1.4162726736588265,121540.53144134487,183.26528723405465,585.9565143318348,878632.9976827098,0.8787334312503146,11.936133366551935,236.69530182919323,0.09261640485273682,1154.4940700983677,4860.612276378774,1143.5369605989104,0.38116117521639936,1.23338222065414,0.3266399450884332,4240
ls-1757,female,4,180.6502952536942,477.75020867779017,1611.1307908210626,2606.317655879965,3940.450970292227,4903.79301399163,16.04475173681612,0.7170660793562772,0.4333205273371351,0.18722967820090558,0.02235552888737117,0.19131365565610864,-0.038934035823061715,-0.09105391246012381,-0.13241905335681714,-0.06896680569244173,-0.17850369265178995,-0.10935023867996874,-0.08973337269420723,758.2943344925175,-6.145050737146688,0.0020639700051248424,-9.132284275377701,57648.14919579758,117.94772561949492,656.6113575282606,236477.25770705214,0.3059619333671348,9.603247649543817,146.05515265085626,0.08615199717262617,1240.254362441754,3879.668938593082,650.3081464897642,2.9972024732515896,10.462722338850833,0.06862503091943954,3680
ls-176,male,4,155.41909570684356,427.60929559126777,1582.0966863578278,2569.6682306379503,3800.911031596972,4838.56711666398,16.49993116895338,0.9562169768897768,-0.026961868529298466,0.2020408178321081,0.011759984159865566,0.103642251026036,0.07520773364219929,-0.11123597083969816,0.0082208516106358,0.03408087997780047,-0.11214847820020356,-0.09398609202028213,-0.031166158544020856,842.4706728147844,-7.474057816002302,0.005253583909021352,-2.979223010940821,119773.66294889365,240.8530568820049,536.221642775923,871138.4788925305,1.0454683850287139,15.09660584654904,205.40943142945338,0.092745047721152,1243.6262037636288,5389.743344112462,815.5451848676986,0.02092920101421127,4.085303365183569,0.7795668945551248,5160
ls-1765,female,4,171.42005924542826,572.4166972235912,1727.56153232209,2878.2548936839644,3973.282602180525,5018.764454510635,15.299468667408313,0.6622678155781486,-0.01780468869494025,0.19688996841447293,0.1033979700016066,-0.049104820854009315,-0.10850913569556622,-0.0941755677122457,-0.05438903828750334,-0.18255163633489138,-0.12662703634036193,-0.04968878379185791,-0.012096919343706146,986.1835349853139,-5.904269840597628,0.008525319197084937,-3.4574290650672515,69345.5055782786,201.07104142798505,518.1141498877438,312596.68523261056,0.3118969995695397,8.981102503063536,149.49748284880252,0.09116873952209167,1251.0097863275018,5953.307009413122,964.7677517966338,-0.012663587799710233,0.11808424847742716,0.7633999634340796,5780
ls-177,female,2,164.7268281345243,520.7516273046224,1622.7462019377767,2619.9070547541055,3798.1995839761566,5019.383879148031,16.305832668669666,0.8667143366865364,0.11518766060891977,0.0870352805772232,0.12351293350046312,0.0035359386696118753,0.002254678713546456,-0.1330612957670288,-0.07417188636784366,-0.0391750562102022,-0.17371119765806176,-0.12064406476373607,-0.04826016146718684,827.3481579597628,-6.990548647569552,0.003475408864302549,-0.944449542250605,119090.38889158756,160.66942208480503,603.6846998459848,820571.6985371845,0.8744849238519294,19.33869518269785,170.603883565216,0.09066682456609974,1288.4875809445025,,,,,,
ls-1772,male,1,257.0350176345874,667.7553236299472,1178.2027913049474,2508.2327885179616,3634.385922472564,4394.380076290265,17.423573115493063,1.251657591879942,-0.18020839248085155,0.35929381953621525,-0.2103016635377596,-0.08896505138189749,-0.19778838648886773,-0.3566667364106991,-0.1229091150120372,0.015893052936184423,-0.00004617413038648037,-0.14913610917523554,-0.013050827456249364,856.8501098114015,-6.39703884863651,0.0030467163389956355,-16.79823910722877,53625.700768694114,229.45373487116888,443.4724882077753,,,10.309118627838542,174.07375309475307,0.07088187228832,1464.8359989092583,,,,,,
ls-1780,male,4,232.9012663868487,407.68183880600554,1855.8793709451566,2891.661724204635,4023.4550250136726,4659.458744273699,15.184770405445121,0.47332479105681313,-0.1003732429979988,0.2865655266937537,0.000038312295785099953,0.2644711456607945,0.005976114797776639,0.035773538476891506,-0.02556435229024006,-0.08425119805973869,-0.0010067287832514994,-0.04337101616985149,-0.002171050736255863,1104.4466801199796,-5.053877634273926,0.013471795248758314,11.818343237431641,134206.51576651822,356.7467192418609,475.80678451964206,1219856.8432179175,1.2071378783604612,16.033542540872944,201.6934947629486,0.08870402968745841,1096.7276758565824,5678.634354522632,980.0545572452814,0.18074942449496917,0.8841330973033883,0.7391224671651588,5640
ls-1784,female,1,177.33142184046915,414.4139832360017,1640.0921397221932,2780.6755839770326,4101.8928677770255,4754.880748581375,15.328045704999218,0.6955857076253679,-0.11324603916027254,0.17914132542573766,0.21041276155674168,0.2036381004623029,-0.2245813966523144,0.0346790884005963,0.0983569201992996,-0.033609585267693955,-0.09670139898119832,-0.06939531029448559,-0.017394387041121624,834.6199953858224,-6.141056667866685,0.008024355494743127,5.0903908880108615,148049.09384795584,265.2976776873468,852.4946489280919,1184422.6688787204,1.3269101823523437,15.36259929021659,159.74954788563747,0.07373873422580923,1337.917721765764,6452.455055054883,872.9775929699384,-0.5796537370875186,2.5556426595871082,0.9557714574334163,5800
ls-1789,male,1,145.98491288954605,367.3807629953169,1514.0485940424865,2520.2806296434946,3465.783887496526,5000.795570552902,17.595764147939743,1.10075725369118,-0.08068066161904361,0.14075480311362817,0.3523314292018413,0.05198416055706333,0.036702887069575814,0.02024073197847312,-0.02378443805513787,0.03608766770376983,-0.028364256492598047,-0.1020505213949399,-0.08387530754163125,631.8788206833945,-7.994754727897282,0.0023847563690621533,3.2030535217351845,150467.06456082026,241.89854730252955,643.355900944428,945262.7734768344,1.232856391920738,11.409993445015065,199.8601256339206,0.0957728516284415,1280.5461615691681,,,,,,
ls-1800,female,4,61.70255695681655,897.8559374560068,2137.168998102095,3023.3279731502907,4258.211125960556,4688.239023840768,14.086571150368215,0.20313986408998255,-0.3338909433657131,0.14092045411367693,0.028843602767293145,0.24579145267190028,-0.03539236609387193,0.04757267085413823,0.026476214272147327,-0.03655112353399226,-0.013332120253077315,0.014384941153300279,0.05244444137285513,1079.3529728242577,-4.479782902561342,0.016899388272446074,4.950741306680044,248614.871171245,1192.107669372214,818.4807046670785,1251838.9145587927,0.5285090569987364,25.84667299621792,316.521012767062,0.0877832758510048,1453.1856182248607,4187.79231552616,979.3995768628279,1.362618131700063,2.0694541389537937,0.14000800115101622,3900
ls-1806,male,4,160.1100410730661,475.1596133635594,1635.4324249941026,2663.2525402614265,3879.5235068240795,4718.342860598508,16.079277965926366,0.474521324253124,-0.006494386185250596,0.14458413564206646,0.012524961796314536,0.13701689860434826,-0.10386042120531612,-0.017484021139098246,-0.07487988206091443,0.0012917799742902278,-0.11713469225554307,-0.09172724463709012,-0.037345421383093616,1190.3767591403282,-4.670614027412679,0.02311918307402168,-11.583616354155428,126875.80124193455,219.3139510100804,724.0813604634908,1005740.0702657859,1.0858825780529253,21.193021901933577,217.02992122167706,0.09051070312173146,1240.80792535416,3825.2785190001587,598.4226222096808,0.5714796808188282,6.169544483491715,0.05452744485272863,3870
ls-1809,female,4,176.12861631616266,435.80212605085,1533.5308057223533,2739.0307437973797,3862.9166224439073,4539.062988396082,16.10651015153033,1.0327037148501486,0.02769922270531891,0.2986610209501379,-0.09724690980306802,0.11793118950983944,-0.03834825147559083,0.051867836835397266,0.04367039246851688,-0.07281634465766615,-0.032182931486651085,-0.05102435595087999,-0.036829643190413104,783.0922475309435,-7.908472494346197,0.0027639604629655376,6.867748105753206,120332.38240491372,251.01866368199614,519.5974054374321,961931.594242676,1.1819701898679906,7.950034458950378,200.98911447888833,0.10264242296775411,991.8002748925354,4019.453411400436,690.8691529903226,1.5291252920550198,8.699448192597508,0.0476708757909983,4000
ls-1815,male,1,148.82154268361782,655.7539352206772,1849.7050848293773,2830.0510040148974,3816.7285577820894,4636.750422775506,15.61430363298624,0.415445794291356,-0.3185097142153236,0.26532142112268087,-0.07705389879189035,0.11461150668202817,0.05064352459355533,-0.02347986906241392,-0.035649432681467766,0.03935006862689403,-0.029794671248543913,-0.02978780984196953,0.017881398786810828,1243.8094700036293,-5.0078669891793375,0.03156290323741595,1.9075271881129963,238708.1234716854,613.2104076767228,724.6334667987089,1294293.5712078381,0.8573846840588142,25.479781453778628,370.762091668172,0.09526621776010066,1408.0408566102797,5324.297333020488,863.833525639886,0.856307168805693,1.0792084059240814,0.6541620681717703,5000
ls-1826,male,4,129.9677101712827,583.4136302207811,1831.024917804375,2804.095505016734,3843.700006228829,4949.41340686135,15.734560917686995,0.15163318875511195,-0.10742409820136846,-0.06222511353359626,0.0013131460083971565,0.04038139988083554,0.07041210368197671,-0.0005483710098023416,-0.10140609168543269,0.038783666703465,-0.11453252729642491,-0.046615645105473204,-0.01598607020981302,1480.4871009173544,-2.973886920791475,0.05421825502867658,-1.7107042748229957,140474.016964813,833.5804452198477,770.8274942854405,830542.7923020299,0.5409438657439903,24.654853891769335,268.8563928872882,0.08083600274497818,1230.2943586945967,4786.5756444233075,1140.0762319385265,0.5902001878829486,0.7599654110479168,0.3276761783261174,4240
ls-1841,female,1,175.19085111252747,534.3255844741788,1793.4658352616907,2935.53987210367,3717.3781944796747,4737.008494488995,15.767771468189911,0.40995383520711864,-0.31550540956972,0.2058170512175158,0.053397392468154295,0.005711570742820479,-0.047724243721733096,0.09462455178991906,-0.08384218582664574,-0.10889212561759995,-0.08860164160673062,-0.020508004781007526,-0.0006700881397664672,1435.3894795091578,-5.040532631863671,0.0658794857694458,-2.3404213624077013,142305.0358193075,286.5949142701146,511.02372448795245,1116439.7515580154,1.0019008523217396,26.04386223472683,174.99713192585784,0.08924943148281778,1293.771419428901,5739.489917123845,918.4098570134051,0.1867042896435589,1.8291940404927782,0.9168266727476003,5520
ls-1844,male,4,145.14913429564058,433.3648964934032,1767.3295610606651,2695.421478281609,3699.7166100597096,4766.375453664626,16.251083406025096,0.6666557714059331,-0.29055443512552814,0.2391857238111786,0.117471364849131,0.11656853672231506,0.06691806551071973,-0.029829652669931553,-0.055686452344619844,-0.028578034836397887,-0.11713103818724893,-0.06529784206348574,-0.008520839461522295,1037.4000374954958,-6.157437576379872,0.018898281860469632,-0.2939208620465007,103603.32386087357,166.50977453109576,404.3792409861113,997378.1816518637,1.1552009290170804,11.594855779972663,145.3604694529021,0.08555519017158489,1155.4619347852088,3991.4763073440076,590.9934548022172,0.6771504786160782,8.510785604658036,0.03295468453636471,3940
ls-1845,female,4,156.9593498152338,454.9068672881017,1780.618944198981,2799.348500245528,4082.1226566938444,4709.948871489566,15.231832418767217,0.5220103521022718,-0.07357413683017966,0.28107446689424664,-0.0016642680759487265,0.25425320701694676,-0.058349765434628297,-0.0524871467972997,0.08023855048386869,-0.10081270946094228,-0.0815998800948119,-0.018086970412725972,-0.023939786021709927,971.7143100539829,-5.730141454175792,0.012560734586216664,2.6776268254790243,172005.4801298384,277.5591788500684,697.8564583047364,1176522.4559635706,1.212949367516825,9.986180599714292,243.0897852055682,0.09387268727045414,1332.5977037964767,5823.315012731476,1090.025478076615,-0.6555439668793592,1.7464721222375157,0.7433715074606938,5920
ls-1867,male,4,158.5054429641309,576.207473967389,1771.8545856249993,2858.7544829389367,3757.233929885686,5156.909309638528,15.837585006467208,0.377494664479874,-0.22778171652668094,0.17275452458242005,0.14227845720809662,-0.11031706839255986,0.08664598087519651,-0.04069242485309218,0.0355065137784152,0.01538374978082781,-0.11012942804671144,-0.044361652284462524,0.046894272431095035,1292.1988842201686,-4.721825997754262,0.03223592104449623,5.525091615324813,218860.16622823133,417.0659622825412,820.8977770136548,1297505.9189258069,0.9580962086384576,8.498297441809731,352.43670497002506,0.09722599510550081,1461.852766234933,5420.361023889615,1139.4537227565838,0.35063050449429045,0.0860636309124958,0.5552648400024691,4630
ls-1868,male,1,141.62460366698016,427.8822204062019,1962.3577351648805,2762.0077115064764,3531.905489155244,4959.738107869953,16.38856921861289,0.5899440643357667,-0.4154989150651691,0.17315646597820872,0.4826367815414771,0.07781320832890845,-0.008106697300668536,0.11271145272694275,0.03467853047267136,-0.0029978027865760525,-0.022621396028691336,-0.028767571908801744,-0.0032067032589778973,1127.5973353910895,-5.736383199082314,0.039585868613517206,2.1221512629815384,239996.23994893904,463.47421530021893,877.0147898072325,1394629.5304380506,1.0705362123084214,11.206123502507968,396.3748280528364,0.08959372397837255,1407.4162309683807,5229.292548439986,1003.0622602121837,0.05128054714442518,-0.1500441526447467,0.6485636807610788,5520
ls-1870,male,1,155.7795516828552,452.2687525065262,1739.7596981314568,2712.9629165893466,3971.5451962923867,4987.156578491022,15.6259371563149,0.372295844447853,0.12221712722078455,0.11147655947989878,0.158707328313574,0.09740288807280059,-0.0025867661811570094,-0.03421796402289669,0.004902224507344478,0.039270065374453385,-0.08718327943940149,-0.030369371611445477,-0.017498758326774666,1063.6675496132498,-4.8813735899097335,0.012477532293559749,-1.952204772523152,157878.54347241303,360.3567651961014,712.7900244381906,947300.9062023272,0.9523007907072245,17.77587231525574,260.45155344758,0.09019679344338262,1322.1281684617109,5233.864671766591,1032.7230262556918,-0.5476328319369078,1.510976422077535,0.6615411329439188,5240
ls-1878,male,3,134.58252705102754,580.0029712521053,1825.5349948134785,2659.279002760211,3950.1248028010323,4816.792395236023,15.769288387135578,0.5000095976590936,-0.1186904141252626,0.011225014682552147,-0.04816137158262986,0.17638739156519556,0.05111829320468172,0.015358845795384634,-0.030804693196575722,-0.022327172135225115,-0.06598031861306178,-0.07173932220275205,-0.005351665398134305,1022.9366590592276,-4.893887323669377,0.010240640019812397,1.4968187945952136,184778.1785782847,716.4651578584258,687.7250347614372,1044158.4832237267,0.7045865735358331,20.15814933902439,276.67625748717745,0.08608825564788669,1279.0252293967394,5374.32326575872,1082.6407404626555,0.4916344696616269,0.07542441781553588,0.5276110067661277,4840
